animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Da Wang Bu Gaoxing 2	ONA	12	2020-07-21 00:00:00	2020-09-29 00:00:00	939	6.38	149	6769	11321	Second season of Da Wang Bu Gaoxing.	['Da Wang Bu Gaoxing']	[]	[]	[]
