animeTitle	b'Lulin Da Maoxian'
animeType	b'Movie'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	
animeUsers	
animeRank	
animePopularity	
animeDescription	"b""When a girl named Rainie runs away from home after her mom forgot about her birthday, she is magically transported from the big city to an enchanted jungle in an unfamiliar land where she meets Blue. With the help of Blue's grandfather and their newfound friend Mulla, they embark on an epic adventure to help Blue become the leader he is destined to be and save the rainforest from the villainous Boss Cain. \n\n(Source: Wikipedia)"""
animeRelated	[b'Lulin Da Maoxian: Tangguo Shijie']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
