animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Kachikachi Yama (1939)	Movie	1	1939-01-01 00:00:00		148			16478	17001	A short film based on the Kachikachi Yama folktale.	[]	[]	[]	[]	https://myanimelist.net/anime/33134/Kachikachi_Yama_1939
