animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Shiiku x Kanojo: Tenshi no Kousoku-hen	OVA	4	2016-08-26 00:00:00	2017-01-27 00:00:00	7533	5.47	3155		5967	 An adaptation of the visual novel Shiiku x Kanojo.	[]	['Oominato, Natsuko', 'Wakasa, Souji', 'Shibata']	['Ookubo, Aiko']	[]	https://myanimelist.net/anime/33125/Shiiku_x_Kanojo__Tenshi_no_Kousoku-hen
