animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Xiao Ma Fei Li: Binfen Xianjing	TV	26	2019-11-28 00:00:00		17			14298	18779	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Xiao Ma Fei Li: Binfen Xianjing 2nd Season']	[]	[]	[]
