animeTitle	b'Gloria: Kindan no Ketsuzoku'
animeType	b'OVA'
animeNumEpisode	3
releaseDate	
endDate	
animeNumMembers	
animeScore	5.46
animeUsers	475
animeRank	
animePopularity	
animeDescription	b'The two bostoner elite students George Heinesen and Kira Akishiro gain suddenly the chance studies and their common hobby, flirting, to combine: the world famous millionaire family Gloria employs George and Kira as private tutor to educate their five daughters Etana, Cecile, Naomie, Sharon and Mary.\n\n(Source: ANN)'
animeRelated	[]
animeCharacters	[b'Sharon']
animeVoices	[]
animeStaff	[b'\n\n\n\n\n\n', b'\nOomiya, Saburou\n\nProducer\n\n', b'\nKuroda, Yasuhiro\n\nDirector\n\n']
