animeTitle	IGPX: Immortal Grand Prix (2005) 2nd Season
animeType	TV
animeNumEpisode	13
releaseDate	2006-05-20 00:00:00
endDate	2006-08-26 00:00:00
animeNumMembers	
animeScore	7.28
animeUsers	4905
animeRank	
animePopularity	5303
animeDescription	"Team Satomi has just been deemed as the winners for the IG-2 lower league and now join the top IG-1 competition. But it's not going to be easy. Young pilots Takeshi, Liz, Amy, and River are going to have to be a team to be number 1, however one thing leads to another with these four. Most important of all, their opponents overwhelm Team Satomi in every aspect, including strategy and skill, as well as funding. One thing is for sure, this is not going to be an easy year for ""Team Satomi."" 
"
animeRelated	['IGPX: Immortal Grand Prix (2005)']
animeCharacters	['Ricarro, Liz', 'Jinno, Takeshi', 'Stapleton, Amy', 'Rublev, Andrei', 'Ishikawa, Masa', 'Himawari, Aoi', 'Satomi, Michiru', 'Luca', 'Cunningham, Alex', 'Dew']
animeVoices	['Watanabe, Akeno', 'Mito, Kouzou', 'Ono, Ryouko', 'Tanaka, Masahiko', 'Horikawa, Jin', 'Sudou, Yumi', 'Shinohara, Emi', 'Yamazaki, Vanilla', 'Miki, Shinichiro', 'Kazama, Yuuto']
animeStaff	[['Terashima-Furuta, Maki', 'Producer'], ['Hongou, Mitsuru', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Takeuchi, Atsushi', 'Storyboard, Mechanical Design']]
