animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction	Special	1	2009-01-21 00:00:00		623	5.99	105	8681	12386	A recap of the last few episodes with some commentary by Jacqueline, as well as Ryoko, and Izumida.	['Yakushiji Ryouko no Kaiki Jikenbo']	[]	[]	[]	https://myanimelist.net/anime/29837/Yakushiji_Ryouko_no_Kaiki_Jikenbo__Hamachou_Voice___Fiction
