animeTitle	Shingeki no Kyojin: Ano Hi Kara
animeType	Special
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	7.27
animeUsers	58103
animeRank	
animePopularity	1421
animeDescription	Recap of the events in Shingeki no Kyojin that happened prior to episode 14.
animeRelated	['Shingeki no Kyojin', 'Shingeki no Kyojin Movie 1: Guren no Yumiya']
animeCharacters	['Ackerman, Mikasa', 'Yeager, Eren', 'Arlert, Armin', 'Levi', 'Smith, Erwin', 'Blouse, Sasha', 'Springer, Connie', 'Bott, Marco', 'Yeager, Grisha', 'Pixis, Dot']
animeVoices	['Ishikawa, Yui', 'Kaji, Yuki', 'Inoue, Marina', 'Kamiya, Hiroshi', 'Shimono, Hiro', 'Tsuchida, Hiroshi', 'Tanaka, Masahiko']
animeStaff	[['Wada, Jouji', 'Producer'], ['Nakatake, Tetsuya', 'Producer'], ['Mima, Masafumi', 'Sound Director'], ['Sawano, Hiroyuki', 'Music']]
