animeTitle	b'Hakuouki: Otogisoushi Special'
animeType	b'Special'
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.09
animeUsers	434
animeRank	
animePopularity	
animeDescription	b'A Hakuouki: Otogisoushi special episode that aired between episode 11 and episode 12, it was not included in the normal episode count of the main show. It had a TV and web release on the same day and is included on the DVD and BD release.'
animeRelated	[b'Hakuouki: Otogisoushi']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
