animeTitle	Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi
animeType	Movie
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	6.9
animeUsers	451
animeRank	
animePopularity	10188
animeDescription	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
animeRelated	['Crayon Shin-chan', 'Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan', 'Crayon Shin-chan Movie 28: Gekitotsu! Rakuga Kingdom to Hobo Yonin no Yuusha']
animeCharacters	['Nohara, Shinnosuke', 'Nohara, Misae', 'Shiro', 'Nohara, Himawari', 'Nohara, Hiroshi', 'Boo-chan', 'Kazama, Tooru', 'Sakurada, Nene', 'Sato, Masao', 'Hime']
animeVoices	['Morikawa, Toshiyuki', 'Satou, Chie', 'Mashiba, Mari', 'Hayashi, Tamao', 'Ichiryuusai, Teiyuu', 'Yuuki, Aoi']
animeStaff	[['Hashimoto, Masakazu', 'Director'], ['Ueno, Kimiko', 'Script'], ['Mizuno, Munenori', 'Script'], ['Aimyon', 'Theme Song Performance']]
