animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Mamoru Hikitsugu Watashitachi no Kurashi	ONA	1	2020-05-20 00:00:00		214			17168	15794	"A young man who has left his parents' home follows the path of a customs officer. And what lies ahead is...

(Source: Anilist)"	[]	[]	[]	[]	https://myanimelist.net/anime/42507/Mamoru_Hikitsugu_Watashitachi_no_Kurashi
