animeTitle	Marine Dreamin' (2017)
animeType	Music
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	5.61
animeUsers	135
animeRank	
animePopularity	15507
animeDescription	"5 Japanese creators challenge the possibilities of Marine-chan（the famous character of ""Umimonogatari""） Making brand new digital idol ""iMarine-chan"", original song and music video. We put several meaning into ""i"" of iMarine, such as infinity, icon, internet, imagination, innovation, ideal and I.

(Source: Official YouTube)"
animeRelated	"[""Marine Dreamin'"", 'Sunny Days!', 'Sea Breeze', 'Deep Blue Song (September 2017)']"
animeCharacters	[]
animeVoices	[]
animeStaff	[]
