animeTitle	Tetsujin 28-gou (1980)
animeType	TV
animeNumEpisode	51
releaseDate	1980-10-03 00:00:00
endDate	1981-09-25 00:00:00
animeNumMembers	
animeScore	6.61
animeUsers	532
animeRank	
animePopularity	9838
animeDescription	"Shotaro had become an Interpol agent, working with Branch Robo, the antirobot crime unit of that organization. He still employs Tetsujin.

(Source: AniDB)"
animeRelated	['Tetsujin 28-gou']
animeCharacters	['Kaneda, Shoutarou']
animeVoices	['Yamada, Eiko']
animeStaff	[['Koshi, Shigeo', 'Episode Director'], ['Sekita, Osamu', 'Episode Director, Storyboard'], ['Yamayoshi, Yasuo', 'Episode Director'], ['Tomisawa, Nobuo', 'Episode Director, Storyboard']]
