animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff
Guomin Laogong Dai Huijia 3rd Season	ONA	12	2017-10-25 00:00:00	2018-01-10 00:00:00	3865	6.15	844	7939	7768	The third season of Guomin Laogong Dai Huijia.	['Guomin Laogong Dai Huijia 2nd season', 'Guomin Laogong Dai Huijia 4th Season']	['Qiao, An Hao', 'Lu, Jin Nian']	[]	[]
