animeTitle	b'Kura Sushi'
animeType	b'ONA'
animeNumEpisode	2
releaseDate	
endDate	
animeNumMembers	
animeScore	5.87
animeUsers	136
animeRank	
animePopularity	
animeDescription	b'A recruitment video/commercial commissioned by Kura Corporation, a Japanese sushi restaurant chain that specializes in conveyor belt sushi. The first episode is a young man trying his best to work hard at his new full time job. The second episode focuses on teenagers working there part time (and the young man from the previous episode has now become the manager of the restaurant).'
animeRelated	[]
animeCharacters	[]
animeVoices	[]
animeStaff	[]
