animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
Chao Shen Xueyuan: Shen yu Shen	ONA	10	2015-01-30 00:00:00	2015-10-23 00:00:00	81			15146	18034	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Chao Shen Xueyuan: Zhi Hei Jia', 'Chao Shen Xueyuan']	[]	[]	[]	https://myanimelist.net/anime/48749/Chao_Shen_Xueyuan__Shen_yu_Shen
