animeTitle	Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei
animeType	OVA
animeNumEpisode	4
releaseDate	
endDate	
animeNumMembers	
animeScore	6.72
animeUsers	611
animeRank	
animePopularity	9116
animeDescription	"This is the OVA of The Galaxy Railways.

The Galaxy Express 999 crashes on the off-limits planet of Herise and it's up to the SDF Sirius Platoon to assist. 

(Source: Wikipedia)"
animeRelated	['Ginga Tetsudou Monogatari', 'Ginga Tetsudou Monogatari: Eien e no Bunkiten']
animeCharacters	['Yuuki, Manabu', 'Fort Drake, Louis', 'Maetel', 'Hoshino, Tetsurou', 'The Conductor', 'Yuki', 'Bulge, Schawanheld', 'Destiny Shula, Layla', 'Young, David', 'Old lady']
animeVoices	['Yanagi, Naoki', 'Sanada, Asami', 'Ikeda, Masako', 'Nozawa, Masako', 'Kimotsuki, Kaneta', 'Suzuki, Naoko', 'Ootsuka, Akio', 'Ichiryuusai, Harumi', 'Midorikawa, Hikaru', 'Yono, Hikari']
animeStaff	[['Ooba, Hideaki', 'Director'], ['Shioya, Yoku', 'Sound Director'], ['Iuchi, Shuji', 'Storyboard'], ['Matsumoto, Leiji', 'Original Creator']]
