animeTitle	Riki-Oh: Toukatsu Jigoku
animeType	OVA
animeNumEpisode	1
releaseDate	1989-06-25 00:00:00
endDate	
animeNumMembers	3231
animeScore	5.98
animeUsers	1394
animeRank	8747
animePopularity	8196
animeDescription	"A Retelling of the prison arc of the manga RIKI-OH!

The story follows Saiga Riki-Oh, a young man blessed with inhuman strength. After taking revenge against a yakuza boss who was responsible for the death of his girlfriend, he ends up in a maximum security prison owned by a private organization. 

The prison is divided into four blocks, each run by a member of prisoners known as the Gang of Four. The first member is a tattooed knife wielder known as Hai that runs his block in a mafia style family system.  The second member is a giant man (known as Tarzan in the live action) with incredible strength.  The third member is a effeminate fighter named Huang Chaun that is growing Opium in the prison.  The final member is a small man that use sewing needles as his weapons. "
animeRelated	['Riki-Oh', 'Riki-Oh 2: Horobi no Ko']
animeCharacters	['Saiga, Riki-Oh', 'Narumi', 'Asa', 'Imura', 'Bandou', 'Iwata', 'Wakamatsu']
animeVoices	['Shimada, Bin', 'Genda, Tesshou', 'Koorogi, Satomi', 'Ootsuka, Akio', 'Ootomo, Ryuuzaburou', 'Matsumoto, Yasunori']
animeStaff	[['Sakamoto, Eizou', 'Theme Song Performance'], ['Nakajima, Yuuki', 'Theme Song Composition, Theme Song Arrangement, Music'], ['Saruwatari, Tetsuya', 'Original Creator']]
