animeTitle	Tsubasa: Tokyo Revelations
animeType	OVA
animeNumEpisode	3
releaseDate	
endDate	
animeNumMembers	
animeScore	8.3
animeUsers	41845
animeRank	
animePopularity	1795
animeDescription	"Continuing their journey from Record Country (the place that held the book of memories), Syaoran and company land into Tokyo Country, a blood-filled country under war from opposing factions for natural resources and survival. While reluctantly involved in the race to live, the group faces their own problems as certain revelations are made, changing their journey forever.

A shocking betrayal and a battle that risks all of their lives. After this revelation, they will never be the same again."
animeRelated	['Tsubasa: RESERVoir CHRoNiCLE', 'Tsubasa Chronicle 2nd Season', 'Tsubasa: Shunraiki']
animeCharacters	['Flourite, Fai D.', 'Syaoran', 'Sakura', 'Kurogane', 'Li, Syaoran', 'Modoki, Mokona', 'Ichihara, Yuuko', 'Sumeragi, Subaru', 'Shirou, Kamui']
animeVoices	['Namikawa, Daisuke', 'Irino, Miyu', 'Makino, Yui', 'Inada, Tetsu', 'Kikuchi, Mika', 'Ohara, Sayaka', 'Shimono, Hiro', 'Miyano, Mamoru']
animeStaff	[['Kuroki, Rui', 'Producer'], ['Tada, Shunsuke', 'Director, Storyboard'], ['Mima, Masafumi', 'Sound Director'], ['Yamamoto, Hideyo', 'Episode Director']]
