animeTitle	animeType	animeNumEpisode	releaseDate	endDate	animeNumMembers	animeScore	animeUsers	animeRank	animePopularity	animeDescription	animeRelated	animeCharacters	animeVoices	animeStaff	url
5-fun de Wakaru! Kingdom: Gasshougun-hen	ONA	2	2020-04-02 00:00:00	2021-03-28 00:00:00	297			14716	15146	No synopsis information has been added to this title. Help improve our database by adding a synopsis here.	['Kingdom 3rd Season']	[]	[]	[]	https://myanimelist.net/anime/48877/5-fun_de_Wakaru_Kingdom__Gasshougun-hen
