animeTitle	Touch 3: Kimi ga Toorisugita Ato ni - Don't Pass Me By
animeType	Movie
animeNumEpisode	1
releaseDate	1987-04-11 00:00:00
endDate	
animeNumMembers	
animeScore	6.67
animeUsers	691
animeRank	
animePopularity	9644
animeDescription	"Compilation movie of the third year of the Touch timeline. Contain many important plot differences, added scenes and the complete removal of an important character.

(Source: AniDB)"
animeRelated	['Touch', 'Touch 2: Sayonara no Okurimono']
animeCharacters	['Uesugi, Tatsuya', 'Asakura, Minami', 'Harada, Shouhei', 'Kashiwaba, Eijirou', 'Punch', 'Uesugi, Kazuya', 'Matsudaira, Koutarou', 'Uesugi, Haruko', 'Kashiwaba, Eiichirou', 'Nitta, Akio']
animeVoices	['Mitsuya, Yuuji', 'Hidaka, Noriko', 'Inoue, Kazuhiko']
animeStaff	[['Sugii, Gisaburou', 'Director, Script, Chief Animation Director'], ['Nagaoka, Akinori', 'Director'], ['THE ALFEE', 'Theme Song Performance'], ['Nitta, Ichirou', 'Theme Song Arrangement']]
