animeTitle	Kamiusagi Rope 3 (ONA)
animeType	ONA
animeNumEpisode	2
releaseDate	2012-02-12 00:00:00
endDate	2012-05-22 00:00:00
animeNumMembers	290
animeScore	
animeUsers	
animeRank	16569
animePopularity	14681
animeDescription	"Two ONA specials of Kamiusagi Rope.

Feng Shui: Rope and Akira run into their friend's mother.

Undou Shinkei: Akira and Rope tries flying a kite, although it ends up stuck in a tree. "
animeRelated	['Kamiusagi Rope 3']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
