animeTitle	Detective Conan Movie 08: Magician of the Silver Sky
animeType	Movie
animeNumEpisode	1
releaseDate	2004-04-17 00:00:00
endDate	
animeNumMembers	48008
animeScore	8.08
animeUsers	28244
animeRank	450
animePopularity	2550
animeDescription	"Once again, Kaitou Kid crosses swords with Conan Edogawa in this annual installment of the Detective Conan movie franchise. After receiving a letter from the thief, famous actress Juri Maki seeks the help of private detective Kogorou Mouri to protect the Star Sapphire—the ""Jewel of Destiny,"" said to represent faith, fate, and hope. Thinking he has deciphered Kid's riddle, Kogorou personally shows up to the newly constructed space theater where Juri is acting in the play ""Josephine"" in order to catch Kid in the act.

The next day, Conan and the gang are invited by Juri to her holiday home, to celebrate the thwarting of Kid's plan and the success of the play. However, their triumph crumbles when a murder occurs during the flight there. Although unintentional, this sets off a series of events that escalate to catastrophic results. Conan and Kid, unlikely allies that they are, must work together to save both their friends and every other passenger aboard the plane.

[Written by MAL Rewrite]"
animeRelated	['Detective Conan', 'Detective Conan Movie 08: Time Travel of the Silver Sky']
animeCharacters	['Edogawa, Conan', 'Kuroba, Kaito', 'Mouri, Ran', 'Mouri, Kogorou', 'Haibara, Ai', 'Takagi, Wataru', 'Agasa, Hiroshi', 'Yoshida, Ayumi', 'Suzuki, Sonoko', 'Tsuburaya, Mitsuhiko']
animeVoices	['Takayama, Minami', 'Yamaguchi, Kappei', 'Yamazaki, Wakana', 'Kamiya, Akira', 'Hayashibara, Megumi', 'Takagi, Wataru', 'Ogata, Kenichi', 'Iwai, Yukiko', 'Matsui, Naoko', 'Ootani, Ikue']
animeStaff	[['Yamamoto, Yasuichiro', 'Director'], ['Nishimori, Akira', 'Storyboard'], ['Okuwaki, Masaharu', 'Storyboard'], ['Aiuchi, Rina', 'Theme Song Performance, Theme Song Lyrics']]
