animeTitle	b'Monochro\xe2\x88\x9eBlue Sky'
animeType	Music
animeNumEpisode	1
releaseDate	
endDate	
animeNumMembers	
animeScore	5.7
animeUsers	122
animeRank	
animePopularity	
animeDescription	"b'MMD music video for the song Monochro\xe2\x88\x9eBlue Sky by Noboru\xe2\x86\x91-P, featuring Hatsune Miku. The song was included on Farm Records\' Vocaloid compilation album ""EX:P2 \xef\xbd\x9eEx:Producers2\xef\xbd\x9e"".'"
animeRelated	[]
animeCharacters	[]
animeVoices	[]
animeStaff	[]
