animeTitle	Ai Yori Aoshi: Enishi
animeType	TV
animeNumEpisode	12
releaseDate	2003-10-13 00:00:00
endDate	2003-12-29 00:00:00
animeNumMembers	54236
animeScore	7.14
animeUsers	29884
animeRank	3154
animePopularity	2400
animeDescription	"Two years after meeting Aoi, Kaoru and gang are still up to their normal habits. Kaoru now in grad school and the tenants being as rowdy as ever what will become of Aoi and Kaoru's love.

Two years has passed since Aoi and Kaoru were freed from the bonds of their families. They continue to live their normal lives with their usual friends in their house."
animeRelated	['Ai Yori Aoshi', 'Ai Yori Aoshi: Enishi - Miyuki']
animeCharacters	['Sakuraba, Aoi', 'Hanabishi, Kaoru', 'Foster, Tina', 'Kagurazaki, Miyabi', 'Minazuki, Taeko', 'Minazuki, Chika', 'Miyuki, Mayu', 'Komiya, Natsuki', 'Aizawa, Chizuru']
animeVoices	['Kawasumi, Ayako', 'Hoshi, Souichirou', 'Yukino, Satsuki', 'Hiramatsu, Akiko', 'Mizuhashi, Kaori', 'Momoi, Haruko', 'Narita, Sayaka', 'Koyama, Kimiko', 'Noto, Mamiko']
animeStaff	[['Shimoda, Masami', 'Director'], ['Takashima, Daisuke', 'Episode Director'], ['Hata, Yoshito', 'Episode Director'], ['Nakayama, Katsuichi', 'Episode Director']]
