animeTitle	b'Otogi'
animeType	Music
animeNumEpisode	4
releaseDate	
endDate	
animeNumMembers	
animeScore	7.26
animeUsers	700
animeRank	
animePopularity	
animeDescription	"b'Eve\'s first press limited edition release of their Otogi album CD includes an accompanying DVD. Eve is known as a musician and lyricist for Vocaloid videos but this CD+DVD release features only his ""self-covers"" where he is providing the vocals rather than a Vocaloid.\n\nThis entry encompasses the official music videos published on the Otogi DVD release. Refer to the More Info section for details.'"
animeRelated	[b'Bokura Mada Underground', b'Kimi ni Sekai']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
