animeTitle	Urashima Tarou (supposed title)
animeType	Movie
animeNumEpisode	1
releaseDate	1918-02-01 00:00:00
endDate	
animeNumMembers	2231
animeScore	4.71
animeUsers	1285
animeRank	11724
animePopularity	9143
animeDescription	"Urashima Tarou is based on a well-known Japanese folk tale about an honest fisherman who is invited to an underwater castle after saving a sea turtle on a beach from bullies.

(Source: forum.bcdb.com)

Note: The latest research has revealed that the film identified on this website as Urashima Tarou (supposed title), which was so named on the basis that it was believed to be a work by Seitaro Kitayama that was originally released in 1918, is actually a different film. Read more...

(Source: Japanese Animated Film Classics)

Note: Urashima Tarou (supposed title) is tinted in pink film. Not to be mistaken with Urashima Tarou (1931) which is a black and white film.
"
animeRelated	['Urashima Tarou (1931)', 'Urashima Tarou (1952)']
animeCharacters	[]
animeVoices	[]
animeStaff	[]
