animeTitle	Takamiya Nasuno Desu!: Teekyuu Spin-off
animeType	TV
animeNumEpisode	12
releaseDate	
endDate	
animeNumMembers	
animeScore	6.43
animeUsers	6590
animeRank	
animePopularity	4752
animeDescription	"A spin-off from Teekyuu which centers on the daily life of Nasuno Takamiya, the ""exceedingly airheaded"" school tennis club member in Teekyuu, and her friends."
animeRelated	['Takamiya Nasuno desu!', 'Teekyuu 4', 'Takamiya Nasuno Desu!: Teekyuu Spin-off Special']
animeCharacters	['Takamiya, Nasuno', 'Oshimoto, Youta', 'Bandou, Marimo', 'Shinjou, Kanae', 'Oshimoto, Yuri', 'Takamiya, Father', 'Takamiya, Ayano', 'Tenchio, Keikiya']
animeVoices	['Narumi, Kyoko', 'Oosaka, Ryouta', 'Hanazawa, Kana', 'Mimori, Suzuko', 'Watanabe, Yui', 'Takahashi, Shinya', 'Tamura, Yukari']
animeStaff	[['Shiraishi, Naoko', 'Producer'], ['Itagaki, Shin', 'Director, Sound Director, Episode Director, Script, Storyboard, Animation Director, Character Design'], ['Yashikin', 'Theme Song Lyrics, Theme Song Arrangement, Theme Song Composition'], ['Konno, Yasuyuki', 'Sound Effects']]
